year,horsepower,inv_price_decision_tree,longitude,inv_price_lasso,front_legroom,cylinders,width,torque_rpm,franchise_dealer,mileage,wheel_system_FWD,max_torque,city_East Hartford,inv_price_ridge,model_name_Grand Cherokee,inv_price_random_forest,is_new,fuel_tank_volume,savings_amount,interior_color_Gray,latitude,make_name_other
0.9069767441860463,0.1196105702364395,0.6772139235218215,0.5690903815941448,0.8163975522345173,0.18269230769230793,0.1111111111111111,0.17866004962779147,0.6031746031746031,True,0.07080769873460024,0,0.08943089430894309,0,0.8533782346298013,0,0.6289809471458394,False,0.1897435897435897,0.03382548238418873,1,0.9305388681349774,0
0.8837209302325562,0.3101529902642559,0.6237049357087854,0.5520935401054299,0.8221159456196709,0.17307692307692335,0.3333333333333333,0.17866004962779147,0.7301587301587301,True,0.24677269896246334,0,0.22996515679442509,0,0.8801571843267013,0,0.6069166645927786,False,0.2512820512820513,0.13873916100304662,0,0.9230510573559744,1
0.9069767441860463,0.2948539638386648,0.7472731133281065,0.5755880469233254,0.8654632297158593,0.17948717948717952,0.3333333333333333,0.30024813895781644,0.7142857142857143,True,0.11957951662641085,0,0.22415795586527293,0,0.8904666813261954,0,0.7212373347565753,False,0.2692307692307693,0.08757128349347706,0,0.922070998880519,1
0.9069767441860463,0.14742698191933237,0.5862298803410357,0.562225956722374,0.7951166514808201,0.2051282051282055,0.1111111111111111,0.16873449131513651,0.873015873015873,True,0.08613225174315271,1,0.1289198606271777,0,0.8483760376679519,0,0.5632463350324635,False,0.1897435897435897,0.07702523240371846,0,0.9217757511389592,1
0.9069767441860463,0.14325452016689846,0.6332232067826233,0.6206502044547602,0.7805303611467762,0.2724358974358976,0.1111111111111111,0.4441687344913152,0.653968253968254,False,0.05704780567834845,1,0.1289198606271777,0,0.8198254793522612,0,0.5751934564558661,False,0.19230769230769232,0.0,0,0.917888322541755,0
0.9767441860465098,0.12795549374130735,0.7392003701451337,0.6069541988493601,0.8401417204366861,0.16346153846153855,0.1111111111111111,0.17369727047146388,0.2857142857142857,True,0.078940892311899,1,0.14982578397212543,0,0.8777999378513208,0,0.7117019984565962,True,0.15128205128205127,0.0,0,0.9158625949816085,0
0.9534883720930196,0.14881780250347706,0.6370938088586973,0.5919991679485008,0.8065584959495544,0.2660256410256412,0.1111111111111111,0.21836228287841197,0.6031746031746031,True,0.10946847134241747,0,0.12078977932636469,0,0.8520469744480383,0,0.6161350621063826,False,0.2512820512820513,0.09428950863213811,0,0.916973874675535,0
0.9069767441860463,0.14881780250347706,0.6179360777968996,0.647894417043918,0.7699306234540952,0.3108974358974361,0.1111111111111111,0.19354838709677424,0.6031746031746031,False,0.09113308724118549,1,0.12078977932636469,0,0.8354966985533958,0,0.5635024114287868,False,0.24358974358974358,0.099601593625498,1,0.973034039604204,0
1.0,0.3852573018080667,0.913366882282123,0.6069541988493601,0.9477406324619362,0.27884615384615397,0.5555555555555556,0.3821339950372207,0.6190476190476191,True,0.078940892311899,0,0.3588850174216028,0,0.946501679713152,0,0.8928390742401988,True,0.3846153846153847,0.0,0,0.9158625949816085,0
0.8139534883720927,0.1321279554937413,0.5290062017760266,0.6206502044547602,0.7543655865825636,0.16025641025641035,0.1111111111111111,0.4491315136476426,0.6031746031746031,False,0.196490908262316,1,0.10685249709639953,0,0.7958173889921234,0,0.4415728309043221,False,0.29487179487179493,0.0,0,0.917888322541755,1
0.8372093023255829,0.09735744089012516,0.49086690745070594,0.5921798107082843,0.6262173513017217,0.2051282051282055,0.1111111111111111,0.11166253101736956,0.7142857142857143,True,0.24905132996095944,1,0.06620209059233449,0,0.7188957819147223,0,0.3865034096400528,False,0.10769230769230767,0.11725646433872353,1,0.9287386770440781,0
0.7906976744186025,0.2267037552155772,0.4519900226101645,0.633519632583575,0.7261412844151616,0.2500000000000002,0.1111111111111111,0.10669975186104241,0.6031746031746031,False,0.19963845721490528,1,0.20905923344947736,0,0.8036172207789787,0,0.39600408115938235,False,0.09743589743589745,0.09382079525037106,1,0.9500416217302338,0
0.9069767441860463,0.12795549374130735,0.6073284357735964,0.6313847636043164,0.8152904802693679,0.23076923076923106,0.1111111111111111,0.16873449131513651,0.6666666666666666,False,0.0969603062480062,0,0.1173054587688734,0,0.8562430655186843,0,0.5986000726564975,False,0.14102564102564105,0.011092883368486836,0,0.9463674276130453,1
0.9767441860465098,0.2267037552155772,0.7452529212597934,0.07213120138383378,0.87357738870801,0.2724358974358976,0.1111111111111111,0.4441687344913152,0.6031746031746031,True,0.0,0,0.20905923344947736,0,0.8992845227014836,0,0.7119476808998897,True,0.23076923076923075,0.0,0,0.9815880227832842,0
0.9069767441860463,0.3087621696801113,0.6224671434752735,0.5921798107082843,0.8131927686772356,0.29487179487179493,0.3333333333333333,0.18858560794044665,0.6666666666666666,True,0.1678895319691929,1,0.21718931475029035,0,0.8688891786572281,0,0.6071529008350378,False,0.23076923076923075,0.31825638621982655,0,0.9287386770440781,1
0.8837209302325562,0.23226703755215575,0.6332232067826233,0.6153404021217312,0.7805358281117911,0.3108974358974361,0.1111111111111111,0.18858560794044665,0.18253968253968253,True,0.08646037460693615,1,0.21602787456445993,0,0.8376081236356623,0,0.5637690417137731,False,0.24358974358974358,0.14155144129364894,0,0.9169123647293765,0
0.8372093023255829,0.2948539638386648,0.5653367436458618,0.6363332804177779,0.7646109405849264,0.14423076923076938,0.3333333333333333,0.4764267990074438,0.7301587301587301,False,0.3289097510215862,0,0.21602787456445993,0,0.8506400302297037,1,0.48437405303267944,False,0.4,0.12186547925943285,0,0.9569758429938121,0
0.9767441860465098,0.15159944367176634,0.7865777524689685,0.562225956722374,0.877974923804222,0.16666666666666674,0.1111111111111111,0.4392059553349874,0.6031746031746031,True,0.0,0,0.13008130081300812,0,0.9040441459140494,0,0.7597962438361141,True,0.16153846153846155,0.0,0,0.9217757511389592,1
0.8837209302325562,0.1446453407510431,0.5273174128158142,0.6107586448508604,0.7378101160612711,0.29487179487179493,0.1111111111111111,0.15880893300248133,0.6031746031746031,False,0.2772334381503593,1,0.12311265969802555,0,0.8053813302056094,0,0.4834446961954981,False,0.23076923076923075,0.008358721974845714,0,0.9162972652677938,1
0.9302325581395365,0.14047287899860916,0.580333007495262,0.5813302970752297,0.7701819561926151,0.29487179487179493,0.1111111111111111,0.15880893300248133,0.6031746031746031,False,0.08098862203588084,1,0.11962833914053426,0,0.8329142181837266,0,0.5362416004925628,False,0.23076923076923075,0.16209671119443791,0,0.9176709873986625,1
0.9767441860465098,0.15716272600834494,0.7518468807371199,0.5921798107082843,0.8567908795104684,0.3301282051282053,0.1111111111111111,0.18858560794044665,0.6031746031746031,True,5.4687143963906483e-05,1,0.12427409988385597,0,0.8929759922662908,0,0.7182358854091624,True,0.17692307692307693,0.0,1,0.9287386770440781,0
0.9069767441860463,0.1349095966620306,0.6746753753816026,0.647894417043918,0.7965319100590114,0.18269230769230793,0.1111111111111111,0.17866004962779147,0.20634920634920634,False,0.09556882225159125,0,0.140534262485482,0,0.8550057173553305,0,0.6056883780128639,False,0.1897435897435897,0.11288180610889774,1,0.973034039604204,0
1.0,0.08344923504867871,0.6777891354325603,0.6069541988493601,0.8443824173906678,0.16025641025641035,0.1111111111111111,0.10669975186104241,0.0,True,0.078940892311899,1,0.0859465737514518,0,0.8812489789885145,0,0.6725796803470683,True,0.12820512820512822,0.0,0,0.9158625949816085,0
0.9534883720930196,0.2267037552155772,0.6243141872115092,0.6069541988493601,0.8181048703615814,0.16346153846153855,0.1111111111111111,0.17369727047146388,0.6031746031746031,True,0.10507830895198164,1,0.20905923344947736,0,0.8679816839119916,0,0.6218218491499465,False,0.15128205128205127,0.06702601359268806,0,0.9158625949816085,0
0.9302325581395365,0.13630041724617523,0.6770367089747003,0.05355784126428009,0.8064929877133453,0.21794871794871828,0.1111111111111111,0.17369727047146388,0.6190476190476191,True,0.04482522900241535,0,0.11382113821138211,0,0.8583691665710309,0,0.6212123437568362,False,0.17692307692307693,0.09210217951722521,0,0.994488708824217,1
0.8372093023255829,0.2253129346314325,0.545172345855707,0.6206502044547602,0.8057573507215263,0.1314102564102566,0.1111111111111111,0.42183622828784095,0.7301587301587301,False,0.19388415440003645,0,0.21602787456445993,0,0.8604990425835894,0,0.5112489898507144,False,0.22307692307692303,0.05046480743691899,0,0.917888322541755,1
0.9767441860465098,0.2531293463143255,0.8523128744861255,0.05837498152517284,0.8906895671142141,0.17307692307692335,0.3333333333333333,0.2034739454094292,0.19047619047619047,False,0.024341855413267707,0,0.4274099883855981,0,0.9135198402226765,0,0.8106598369756974,False,0.3205128205128205,0.15889383641902977,0,0.9852622169004729,0
0.9767441860465098,0.2267037552155772,0.9673145262475507,0.5976812038471433,0.9196240772948523,0.18269230769230793,0.1111111111111111,0.29032258064516125,0.6031746031746031,True,9.114523993984414e-06,0,0.20905923344947736,0,0.9365895048863488,0,0.9706674798526351,True,0.21538461538461537,0.0,0,0.9197705268941988,1
0.9069767441860463,0.27399165507649514,0.7618184258541676,0.5520935401054299,0.8673219316679193,0.22435897435897445,0.1111111111111111,0.4590570719602973,0.2857142857142857,True,0.11382825198620668,0,0.26248548199767713,0,0.9058929490133527,0,0.708709552511257,False,0.16666666666666666,0.0613233341145223,0,0.9230510573559744,1
0.9534883720930196,0.2267037552155772,0.631933180409807,0.5404229230188138,0.8617744757704122,0.18269230769230793,0.1111111111111111,0.29032258064516125,0.6031746031746031,True,3.0381746646614713e-06,0,0.20905923344947736,0,0.9033670197602961,0,0.5648260562985472,True,0.21538461538461537,0.0,0,0.9105768402750724,1
0.8372093023255829,0.3143254520166898,0.5273174128158142,0.05655760588129066,0.7350585134910339,0.2019230769230771,0.3333333333333333,0.18114143920595538,0.7936507936507936,False,0.3066125871576357,1,0.2206736353077816,0,0.7956232441267372,0,0.4632194666821703,False,0.2564102564102564,0.0628857120537458,0,0.9853442301620173,1
0.6046511627906952,0.05146036161335188,0.3197336376185278,0.6107586448508604,,0.2051282051282055,0.1111111111111111,0.047146401985111774,0.6825396825396826,False,0.3543878837594373,1,0.041811846689895474,0,,0,0.20110476333913052,False,0.10256410256410256,0.0,0,0.9162972652677938,1
0.9069767441860463,0.14742698191933237,0.5862298803410357,0.562225956722374,0.7947149797607544,0.2051282051282055,0.1111111111111111,0.16873449131513651,0.873015873015873,True,0.08392653693660848,1,0.1289198606271777,0,0.8524011576608181,0,0.567526816809119,False,0.1897435897435897,0.12467775955003514,0,0.9217757511389592,1
0.9302325581395365,0.0,0.4772277346043985,0.5636765728236659,0.6313082747692396,0.18910256410256432,0.0,0.0,0.6031746031746031,False,0.053122484011605825,1,0.0,0,0.727380550529732,0,0.4149968506533952,False,0.00512820512820511,0.21201468635262868,0,0.9208859072512027,1
0.8372093023255829,0.19749652294853962,0.5852175710585581,0.5419939676266274,0.8283797307959369,0.17628205128205132,0.1111111111111111,0.3647642679900742,0.20634920634920634,False,0.20436585699311852,0,0.21370499419279904,0,0.8701676006299239,0,0.6037507045052299,False,0.1820512820512821,0.03445043355987813,0,0.9113354629443581,1
0.9767441860465098,0.14325452016689846,0.7822634155815067,0.5921798107082843,0.8706580343251287,0.18269230769230793,0.1111111111111111,0.17866004962779147,0.6031746031746031,True,0.0,0,0.1173054587688734,0,0.8978623616564991,0,0.7514734415704387,True,0.1897435897435897,0.0,0,0.9287386770440781,0
0.9069767441860463,0.4965229485396384,0.8156133861822805,0.6153404021217312,0.8994289540453306,0.27884615384615397,0.5555555555555556,0.40446650124069494,0.6428571428571429,True,0.009020340579379909,0,0.3786295005807201,0,0.9174675926579203,0,0.793538542163577,False,0.1794871794871795,0.016326849464885555,0,0.9169123647293765,0
0.8837209302325562,0.694019471488178,0.9872360841850016,0.5532157148252974,0.9593084460891734,0.17948717948717952,0.5555555555555556,0.4540942928039704,0.3253968253968254,False,0.03328320345136642,0,0.6852497096399536,0,0.9619594720873212,0,0.9741262663804982,False,0.31025641025641026,0.0,0,0.9116717173166903,1
0.9069767441860463,0.2267037552155772,0.6464578691698486,0.6153404021217312,0.7647355858732758,0.18910256410256432,0.1111111111111111,0.1364764267990073,0.6031746031746031,True,0.1291163468987832,1,0.20905923344947736,0,0.8424339769715148,0,0.5772406110418475,False,0.0743589743589744,0.027497851730333565,0,0.9169123647293765,0
0.860465116279066,0.08344923504867871,0.45785428170225173,0.6400282459588027,0.6867926846677102,0.2051282051282055,0.1111111111111111,0.12655086848635233,0.5714285714285714,True,0.21003509091737682,1,0.059233449477351915,1,0.678282040188028,0,0.414100972990175,False,0.1692307692307692,0.018201702991953752,0,0.958357766450835,0
0.9302325581395365,0.14186369958275383,0.6772139235218215,0.05837498152517284,0.8208132951850502,0.1923076923076923,0.1111111111111111,0.35732009925558295,0.5873015873015873,False,0.06270184872928344,0,0.1173054587688734,0,0.8604294220411091,0,0.6412263278279817,False,0.11538461538461539,0.11444418404812123,0,0.9852622169004729,0
0.9767441860465098,0.2267037552155772,0.9673145262475507,0.5976812038471433,0.9212977565438152,0.18269230769230793,0.1111111111111111,0.29032258064516125,0.6031746031746031,True,9.114523993984414e-06,0,0.20905923344947736,0,0.9373227511473412,0,0.9649982917630835,True,0.21538461538461537,0.0,0,0.9197705268941988,1
0.9767441860465098,0.23365785813630038,0.9445446879255195,1.0000000000000004,0.9236377949500849,0.1538461538461542,0.1111111111111111,0.4119106699751862,0.18253968253968253,True,0.078940892311899,0,0.22648083623693377,0,0.9388050082073254,0,0.9232976683901426,False,0.23333333333333336,0.0,0,0.0018493990478259947,1
0.9534883720930196,0.5173852573018081,0.9458586507916931,0.6069541988493601,0.9560507826297018,0.2596153846153848,0.5555555555555556,1.0,0.25396825396825395,True,0.06244360388278722,0,1.0,0,1.0,0,0.932418446267397,False,0.6410256410256411,0.5243340364034059,0,0.9158625949816085,0
0.9069767441860463,0.39221140472879,0.7391012667283834,0.5755880469233254,0.8503256143876174,0.14423076923076938,0.3333333333333333,0.4764267990074438,0.6428571428571429,True,0.08270519072141456,0,0.3670150987224158,0,0.8944505280310042,1,0.7421359573824651,False,0.4,0.15139442231075698,0,0.922070998880519,0
0.9069767441860463,0.2364394993045897,0.7323807426309432,0.5813302970752297,0.8164287488161512,0.17948717948717952,0.1111111111111111,0.4491315136476426,0.20634920634920634,False,0.20584544805480867,0,0.21370499419279904,0,0.865506555023005,0,0.6593716152160001,False,0.23076923076923075,0.254589485196469,0,0.9176709873986625,1
0.9767441860465098,0.23504867872044508,0.9904397508329723,1.0000000000000004,0.9681630118320301,0.1410256410256414,0.1111111111111111,0.46650124069478904,0.15873015873015872,True,3.0381746646614713e-05,0,0.22648083623693377,0,0.9667291031140934,0,0.9824146093733725,True,0.19487179487179493,0.0,0,0.0018493990478259947,1
0.720930232558139,0.16968011126564672,0.4125982384870792,0.6466408657714822,0.7251327498439304,0.16987179487179516,0.1111111111111111,0.2779156327543424,0.25396825396825395,False,0.40402558143067646,0,0.15447154471544716,0,0.7730424190372313,0,0.34167271203284066,False,0.14102564102564105,0.022029528943051324,0,0.9729684289949686,1
0.8139534883720927,0.12795549374130735,0.4301645824659237,0.5636765728236659,0.6623648129963644,0.21474358974358987,0.1111111111111111,0.13151364764268014,0.6666666666666666,False,0.24785732731774748,0,0.1173054587688734,0,0.7722249212127146,0,0.3613196976009272,False,0.17692307692307693,0.09553941098351691,1,0.9208859072512027,1
1.0,0.2531293463143255,0.8445928961212765,0.6400282459588027,0.9150164864838821,0.17307692307692335,0.3333333333333333,0.2034739454094292,0.19047619047619047,True,0.0,0,0.4274099883855981,1,0.9303165827902282,0,0.8457820989540088,True,0.3205128205128205,0.0,0,0.958357766450835,0
1.0,0.14186369958275383,0.7355641824637662,0.6400282459588027,0.861573865890819,0.1923076923076923,0.1111111111111111,0.35732009925558295,0.5873015873015873,True,0.0,0,0.1173054587688734,1,0.8940664010763204,0,0.7007646776191976,True,0.11538461538461539,0.0,0,0.958357766450835,0
0.9767441860465098,0.15159944367176634,0.784165171849881,0.562225956722374,0.8784469883452866,0.16666666666666674,0.1111111111111111,0.4392059553349874,0.6031746031746031,True,0.0,0,0.13008130081300812,0,0.9041830202608172,0,0.7570324705730478,True,0.16153846153846155,0.0,0,0.9217757511389592,1
0.8837209302325562,0.14186369958275383,0.6770367089747003,0.5726430225365533,0.792362111139006,0.17307692307692335,0.1111111111111111,0.34739454094292777,0.5873015873015873,True,0.13213629251545672,0,0.1173054587688734,0,0.8490352117214577,0,0.580083054915288,False,0.09487179487179484,0.1761581126474494,0,0.9350947048137684,0
0.9767441860465098,0.23365785813630038,0.908041373968526,1.0000000000000004,0.9569342313497982,0.10576923076923106,0.1111111111111111,0.49627791563275414,0.19047619047619047,True,1.8229047987968828e-05,0,0.22648083623693377,0,0.9597090886732003,0,0.9170358074889409,True,0.22307692307692303,0.0,0,0.0018493990478259947,1
0.9069767441860463,0.2267037552155772,0.6183742589418066,0.5919991679485008,0.785389682477105,0.17307692307692335,0.1111111111111111,0.28784119106699757,0.6031746031746031,True,0.07262756535873247,1,0.20905923344947736,0,0.8446181260033747,0,0.5759156851838805,False,0.10769230769230767,0.05101163971564721,0,0.916973874675535,1
0.9767441860465098,0.23365785813630038,0.908041373968526,1.0000000000000004,0.9615691019540531,0.10576923076923106,0.1111111111111111,0.49627791563275414,0.19047619047619047,True,2.12672226526303e-05,0,0.22648083623693377,0,0.9618221215909128,0,0.9212062459663923,True,0.22307692307692303,0.0,0,0.0018493990478259947,1
0.9069767441860463,0.39221140472879,0.7323612295505904,0.5532157148252974,0.8642378795440904,0.14423076923076938,0.3333333333333333,0.4764267990074438,0.6428571428571429,False,0.1399899740236066,0,0.3670150987224158,0,0.9094761304425512,1,0.7334388696746652,False,0.4,0.10600734317631434,0,0.9116717173166903,0
0.9069767441860463,0.2948539638386648,0.7158103840568384,0.04011364071797274,0.8519165982835184,0.22756410256410264,0.3333333333333333,0.6104218362282876,0.6031746031746031,True,0.11375229761959015,0,0.21022067363530778,0,0.8789291019954253,0,0.7162639018893717,False,0.2461538461538462,0.11460042184204358,0,0.9892111554438353,0
0.9069767441860463,0.1321279554937413,0.618600088903621,0.5643444036325622,0.7202242711074613,0.2051282051282055,0.1111111111111111,0.11166253101736956,0.7142857142857143,False,0.13733460936669248,1,0.09291521486643438,0,0.7905791776471778,0,0.5138655988401308,False,0.10769230769230767,0.23123193500507772,0,0.9207956926635038,0
0.860465116279066,0.2267037552155772,0.6926502279520077,0.6206502044547602,0.823190289254778,0.21794871794871828,0.3333333333333333,0.5012406947890815,0.6031746031746031,False,0.07422260705767975,0,0.20905923344947736,0,0.8679805333151096,0,0.626933684706934,False,0.2615384615384615,0.0,1,0.917888322541755,0
0.9767441860465098,0.32267037552155775,0.8945035835135433,0.6069541988493601,0.9220916369969399,0.17307692307692335,0.3333333333333333,0.29032258064516125,0.746031746031746,True,0.078940892311899,0,0.22880371660859466,0,0.9331754508376984,0,0.9072637243329793,True,0.33333333333333337,0.0,0,0.9158625949816085,1
0.3488372093023244,0.15577190542420025,0.17365359926056567,0.05655760588129066,,0.21794871794871828,0.5555555555555556,0.2803970223325063,0.47619047619047616,False,0.4171565723313433,0,0.21602787456445993,0,,0,0.06103537786279967,False,0.28205128205128205,0.0,0,0.9853442301620173,1
