back_legroom,daysonmarket,dealer_zip,franchise_dealer,front_legroom,fuel_tank_volume,height,horsepower,is_new,latitude,longitude,mileage,savings_amount,seller_rating,width,year,price,max_torque,torque_rpm,horsepower_rpm,seating_capacity,cylinders,body_type_Pickup Truck,body_type_SUV / Crossover,body_type_Sedan,body_type_other,city_Bohemia,city_East Hartford,city_Stamford,city_West Nyack,city_other,engine_type_I6,engine_type_V6,engine_type_V8,engine_type_other,exterior_color_Blue,exterior_color_Gray,exterior_color_White,exterior_color_other,fuel_type_Electric,fuel_type_Flex Fuel Vehicle,fuel_type_Gasoline,fuel_type_other,interior_color_Black (Ebony),interior_color_Gray,interior_color_Jet Black,interior_color_None,interior_color_other,listed_date_other,listing_color_GRAY,listing_color_SILVER,listing_color_UNKNOWN,listing_color_WHITE,listing_color_other,make_name_Ford,make_name_Hyundai,make_name_Jeep,make_name_Kia,make_name_other,maximum_seating_5 seats,maximum_seating_6 seats,maximum_seating_7 seats,maximum_seating_8 seats,maximum_seating_other,model_name_Equinox,model_name_Grand Cherokee,model_name_Sonata,model_name_Tucson,model_name_other,power_other,torque_other,transmission_Dual Clutch,transmission_M,transmission_display_6-Speed Automatic Overdrive,transmission_display_8-Speed Automatic,transmission_display_Automatic,transmission_display_other,wheel_system_4X2,wheel_system_AWD,wheel_system_FWD,wheel_system_RWD
0.8231578947368421,0.03581661891117478,0.22356620616805783,True,0.16346153846153855,0.13333333333333333,0.26210350584307185,0.07232267037552156,False,0.9169123647293765,0.6153404021217312,0.13116103844810037,0.01609249277400203,0.661764706,0.13151364764268014,0.9302325581395365,13219,0.05110336817653892,0.7380952380952381,0.7215189873417722,0.23076923076923078,0.1111111111111111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
0.8484210526315789,0.2707736389684814,0.10741285391769019,True,0.16987179487179516,0.17692307692307693,0.307178631051753,0.26703755215577185,True,0.958357766450835,0.6400282459588027,4.25344453052606e-05,0.0,0.8444444444999999,0.18858560794044665,0.9767441860465098,32953,0.25667828106852497,0.4444444444444444,0.5886075949367089,0.23076923076923078,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.7831578947368422,0.06446991404011461,0.22472608272405295,False,0.21794871794871828,0.14871794871794872,0.3222036727879798,0.2267037552155772,False,0.917888322541755,0.6206502044547602,0.28876331100274955,0.052808374345754236,0.7916666667500001,0.17369727047146388,0.9302325581395365,17995,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.728421052631579,0.010028653295128939,0.2086120834282637,True,0.3108974358974361,0.24358974358974358,0.1702838063439065,0.16689847009735745,False,0.9305388681349774,0.5690903815941448,0.28150207355420864,0.051480353097414264,0.65789473675,0.16377171215880892,0.7674418604651123,6778,0.12775842044134728,0.6428571428571429,0.7215189873417722,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0.8336842105263158,0.03151862464183381,0.13562270872599988,True,0.22435897435897445,0.24358974358974358,0.307178631051753,0.3574408901251739,True,0.9230510573559744,0.5520935401054299,4.557261996992207e-05,0.0,0.9375,0.5086848635235728,0.9767441860465098,50041,0.35540069686411146,0.4841269841269842,0.6202531645569621,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
0.8063157894736841,0.0673352435530086,0.22472608272405295,False,0.2724358974358976,0.19230769230769232,0.1719532554257096,0.14325452016689846,False,0.917888322541755,0.6206502044547602,0.021148733840708502,0.0,0.7916666667500001,0.4441687344913152,0.9767441860465098,17995,0.1289198606271777,0.653968253968254,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.7999999999999999,0.5816618911174785,0.16341832190716846,True,0.18269230769230793,0.21538461538461537,0.2871452420701168,0.2267037552155772,True,0.9105768402750724,0.5404229230188138,4.557261996992207e-05,0.0,0.661111111,0.29032258064516125,0.9534883720930196,16295,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.8484210526315789,0.05444126074498567,0.10741285391769019,True,0.16987179487179516,0.17692307692307693,0.307178631051753,0.2684283727399165,False,0.958357766450835,0.6400282459588027,0.1756490300627383,0.04351222560737442,0.8444444444999999,0.18858560794044665,0.8837209302325562,16633,0.19163763066202089,0.6666666666666666,0.7468354430379748,0.23076923076923078,0.1111111111111111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.6442105263157895,0.027220630372492834,0.1976761044717384,True,0.27884615384615397,0.1794871794871795,0.11018363939899833,0.4965229485396384,False,0.922070998880519,0.5755880469233254,0.14265749137917938,0.448871181938911,0.44999999999999996,0.40446650124069494,0.8837209302325562,25000,0.3786295005807201,0.6428571428571429,0.7468354430379748,0.15384615384615385,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0.8357894736842105,0.03868194842406877,0.22054224228992772,True,0.3044871794871795,0.5641025641025641,0.44407345575959956,0.3852573018080667,False,0.9127419903798445,0.5864047164182375,0.12008081544607999,0.005312084993359893,0.93333333325,0.3697270471464018,0.9069767441860463,38396,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.5555555555555556,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
0.7368421052631579,0.05444126074498567,0.13922661088212757,True,0.18910256410256432,0.0743589743589744,0.21535893155258767,0.09735744089012516,True,0.9217757511389592,0.562225956722374,0.0,0.0,0.7,0.0992555831265507,0.9767441860465098,23340,0.08362369337979093,0.4126984126984127,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
0.8631578947368421,0.007163323782234957,0.9796193119446573,False,0.12179487179487203,0.4358974358974359,0.4674457429048413,0.4478442280945758,False,0.9852622169004729,0.05837498152517284,0.20531680566315758,7.81188969611749e-05,0.78125,0.3548387096774195,0.9069767441860463,36995,0.39372822299651566,0.6031746031746031,0.6582278481012659,0.3846153846153847,0.5555555555555556,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
0.84,0.10888252148997134,0.22335908535448729,True,0.17307692307692335,0.2512820512820513,0.358931552587646,0.1446453407510431,False,0.9158625949816085,0.6069541988493601,0.09488827112670707,0.14342629482071712,0.6119402985,0.1712158808933002,0.9069767441860463,16224,0.11382113821138211,0.746031746031746,0.7721518987341773,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0.7873684210526315,0.0057306590257879654,0.13009258300366605,True,0.16987179487179516,0.10769230769230767,0.1602671118530885,0.09596662030598052,True,0.9121227902551842,0.5521373322896199,0.0,0.0,0.9375,0.12903225806451601,0.9767441860465098,27199,0.12775842044134728,0.19047619047619047,0.5569620253164558,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0.8126315789473685,0.38108882521489973,0.10741285391769019,True,0.14423076923076938,0.4,0.358931552587646,0.301808066759388,True,0.958357766450835,0.6400282459588027,3.0381746646614713e-06,0.0,0.8444444444999999,0.4764267990074438,0.9767441860465098,36390,0.21602787456445993,0.6031746031746031,0.7341772151898736,0.23076923076923078,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.7326315789473683,0.040114613180515755,0.2086120834282637,True,0.3301282051282053,0.17692307692307693,0.15191986644407351,0.15716272600834494,True,0.9305388681349774,0.5690903815941448,3.0381746646614713e-05,0.0,0.65789473675,0.18858560794044665,0.9767441860465098,26759,0.12427409988385597,0.6031746031746031,0.6962025316455697,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0.8294736842105263,0.11031518624641834,0.1238582465151923,True,0.17628205128205132,0.21538461538461537,0.3055091819699498,0.14881780250347706,False,0.9287386770440781,0.5921798107082843,0.19349830621762446,0.041793609874228574,0.814516129,0.2084367245657568,0.9069767441860463,14991,0.12078977932636469,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
0.8042105263157895,0.02148997134670487,0.2086120834282637,True,0.18269230769230793,0.1897435897435897,0.2838063439065108,0.1196105702364395,False,0.9305388681349774,0.5690903815941448,0.07080769873460024,0.03382548238418873,0.65789473675,0.17866004962779147,0.9069767441860463,17886,0.08943089430894309,0.6031746031746031,0.708860759493671,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0.84,0.04727793696275071,0.13562270872599988,True,0.17307692307692335,0.2512820512820513,0.3088480801335558,0.3101529902642559,False,0.9230510573559744,0.5520935401054299,0.24677269896246334,0.13873916100304662,0.9375,0.17866004962779147,0.8837209302325562,14933,0.22996515679442509,0.7301587301587301,0.7468354430379748,0.23076923076923078,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.7705263157894737,0.028653295128939826,0.1976761044717384,True,0.17948717948717952,0.2692307692307693,0.327212020033389,0.2948539638386648,False,0.922070998880519,0.5755880469233254,0.11957951662641085,0.08757128349347706,0.44999999999999996,0.30024813895781644,0.9069767441860463,27700,0.22415795586527293,0.7142857142857143,0.708860759493671,0.3846153846153847,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
0.8147368421052632,0.0659025787965616,0.13922661088212757,True,0.2051282051282055,0.1897435897435897,0.1552587646076795,0.14742698191933237,False,0.9217757511389592,0.562225956722374,0.08613225174315271,0.07702523240371846,0.7,0.16873449131513651,0.9069767441860463,18999,0.1289198606271777,0.873015873015873,0.6455696202531647,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.8063157894736841,0.12464183381088825,0.22472608272405295,False,0.2724358974358976,0.19230769230769232,0.1736227045075126,0.14325452016689846,False,0.917888322541755,0.6206502044547602,0.05704780567834845,0.0,0.7916666667500001,0.4441687344913152,0.9069767441860463,13495,0.1289198606271777,0.653968253968254,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.84,0.03724928366762178,0.22335908535448729,True,0.16346153846153855,0.15128205128205127,0.29382303839732904,0.12795549374130735,True,0.9158625949816085,0.6069541988493601,0.078940892311899,0.0,0.6119402985,0.17369727047146388,0.9767441860465098,26233,0.14982578397212543,0.2857142857142857,0.6329113924050633,0.23076923076923078,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0.8294736842105263,0.008595988538681949,0.22021084898821483,True,0.2660256410256412,0.2512820512820513,0.312186978297162,0.14881780250347706,False,0.916973874675535,0.5919991679485008,0.10946847134241747,0.09428950863213811,0.638888889,0.21836228287841197,0.9534883720930196,22911,0.12078977932636469,0.6031746031746031,0.6835443037974684,0.3846153846153847,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.7494736842105263,0.017191977077363897,0.004080280027339945,False,0.3108974358974361,0.24358974358974358,0.1719532554257096,0.14881780250347706,False,0.973034039604204,0.647894417043918,0.09113308724118549,0.099601593625498,0.625,0.19354838709677424,0.9069767441860463,15997,0.12078977932636469,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0.8842105263157894,0.025787965616045846,0.22335908535448729,True,0.27884615384615397,0.3846153846153847,0.46911519198664453,0.3852573018080667,True,0.9158625949816085,0.6069541988493601,0.078940892311899,0.0,0.6119402985,0.3821339950372207,1.0,61290,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.76,0.25501432664756446,0.22472608272405295,False,0.16025641025641035,0.29487179487179493,0.3138564273789648,0.1321279554937413,False,0.917888322541755,0.6206502044547602,0.196490908262316,0.0,0.7916666667500001,0.4491315136476426,0.8139534883720927,7995,0.10685249709639953,0.6031746031746031,0.6835443037974684,0.3846153846153847,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.7557894736842105,0.0028653295128939827,0.1238582465151923,True,0.2051282051282055,0.10769230769230767,0.14524207011686152,0.09735744089012516,False,0.9287386770440781,0.5921798107082843,0.24905132996095944,0.11725646433872353,0.814516129,0.11166253101736956,0.8372093023255829,6791,0.06620209059233449,0.7142857142857143,0.7468354430379748,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.6968421052631579,0.07020057306590258,0.1144963857418032,False,0.2500000000000002,0.09743589743589745,0.14524207011686152,0.2267037552155772,False,0.9500416217302338,0.633519632583575,0.19963845721490528,0.09382079525037106,0.8125,0.10669975186104241,0.7906976744186025,7495,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.7978947368421052,0.011461318051575931,0.11536629315879952,False,0.23076923076923106,0.14102564102564105,0.3439065108514192,0.12795549374130735,False,0.9463674276130453,0.6313847636043164,0.0969603062480062,0.011092883368486836,0.88636363625,0.16873449131513651,0.9069767441860463,18350,0.1173054587688734,0.6666666666666666,0.6835443037974684,0.3846153846153847,0.1111111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
0.8063157894736841,0.10458452722063037,0.9793707669683727,True,0.2724358974358976,0.23076923076923075,0.1719532554257096,0.2267037552155772,True,0.9815880227832842,0.07213120138383378,0.0,0.0,0.875,0.4441687344913152,0.9767441860465098,27767,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
0.7200000000000001,0.0673352435530086,0.1238582465151923,True,0.29487179487179493,0.23076923076923075,0.14524207011686152,0.3087621696801113,False,0.9287386770440781,0.5921798107082843,0.1678895319691929,0.31825638621982655,0.814516129,0.18858560794044665,0.9069767441860463,17991,0.21718931475029035,0.6666666666666666,0.7341772151898736,0.23076923076923078,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
0.7494736842105263,0.27650429799426934,0.22356620616805783,True,0.3108974358974361,0.24358974358974358,0.1652754590984976,0.23226703755215575,False,0.9169123647293765,0.6153404021217312,0.08646037460693615,0.14155144129364894,0.661764706,0.18858560794044665,0.8837209302325562,22236,0.21602787456445993,0.18253968253968253,0.6835443037974684,0.23076923076923078,0.1111111111111111,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
